src_entity_type,src_entity_id,dst_entity_type,dst_entity_id,edge_type,weight
account,10230,device,201368,account_to_device,0.8963
account,10230,device,200605,account_to_device,0.6648
account,10230,device,201415,account_to_device,0.584
account,10231,device,201208,account_to_device,0.1609
account,10231,device,201498,account_to_device,0.2448
account,10231,device,201803,account_to_device,0.5337
account,10231,device,201269,account_to_device,0.9762
account,10231,device,200982,account_to_device,0.5794
account,10231,device,201665,account_to_device,0.1541
account,10232,device,202483,account_to_device,0.6081
account,10232,device,200904,account_to_device,0.1486
account,10232,device,202271,account_to_device,0.6674
account,10232,device,201016,account_to_device,0.4391
account,10232,device,201392,account_to_device,0.1727
account,10232,device,201598,account_to_device,0.6917
account,10232,device,202116,account_to_device,0.2444
account,10232,device,201898,account_to_device,0.7378
account,10232,device,201454,account_to_device,0.427
account,10232,device,201912,account_to_device,0.1842
account,10232,device,201151,account_to_device,0.6256
account,10232,device,202465,account_to_device,0.2944
account,10232,device,200246,account_to_device,0.9721
account,10232,device,201831,account_to_device,0.2488
account,10232,device,201417,account_to_device,0.8172
account,10233,device,201650,account_to_device,0.9788
account,10233,device,200344,account_to_device,0.5588
account,10233,device,200314,account_to_device,0.8201
account,10233,device,202108,account_to_device,0.6987
account,10233,device,201733,account_to_device,0.5754
account,10233,device,201332,account_to_device,0.4991
account,10233,device,202450,account_to_device,0.3833
account,10233,device,200658,account_to_device,0.3306
account,10233,device,201401,account_to_device,0.9162
account,10233,device,202061,account_to_device,0.6083
account,10234,device,200273,account_to_device,0.8956
account,10234,device,201972,account_to_device,0.5125
account,10234,device,200374,account_to_device,0.7359
account,10234,device,200417,account_to_device,0.2163
account,10234,device,201063,account_to_device,0.4456
account,10234,device,200848,account_to_device,0.9162
account,10235,device,200306,account_to_device,0.452
account,10235,device,200359,account_to_device,0.7453
account,10235,device,200064,account_to_device,0.8637
account,10235,device,200836,account_to_device,0.2406
account,10235,device,201422,account_to_device,0.8644
account,10235,device,202128,account_to_device,0.1286
account,10235,device,200696,account_to_device,0.5623
account,10235,device,200785,account_to_device,0.5714
account,10235,device,201421,account_to_device,0.294
account,10236,device,201310,account_to_device,0.5648
account,10236,device,200003,account_to_device,0.8524
account,10236,device,200758,account_to_device,0.4198
account,10236,device,202337,account_to_device,0.9472
account,10236,device,200366,account_to_device,0.8012
account,10236,device,202186,account_to_device,0.4027
account,10236,device,202435,account_to_device,0.6029
account,10236,device,201012,account_to_device,0.7466
account,10236,device,200990,account_to_device,0.9092
account,10237,device,202083,account_to_device,0.3174
account,10237,device,202124,account_to_device,0.8074
account,10237,device,200718,account_to_device,0.3852
account,10237,device,201039,account_to_device,0.5947
account,10237,device,200732,account_to_device,0.467
account,10238,device,200551,account_to_device,0.7678
account,10238,device,201168,account_to_device,0.9799
account,10238,device,202219,account_to_device,0.5607
account,10238,device,200438,account_to_device,0.6748
account,10238,device,201062,account_to_device,0.2491
account,10238,device,202164,account_to_device,0.2796
account,10238,device,202434,account_to_device,0.304
account,10238,device,200148,account_to_device,0.1367
account,10238,device,201363,account_to_device,0.2079
account,10239,device,202245,account_to_device,0.2493
account,10239,device,201418,account_to_device,0.1182
account,10239,device,201699,account_to_device,0.2071
account,10239,device,202320,account_to_device,0.7108
account,10239,device,201382,account_to_device,0.6927
account,10239,device,202434,account_to_device,0.4015
account,10239,device,201710,account_to_device,0.1641
account,10239,device,201492,account_to_device,0.2153
account,10239,device,200260,account_to_device,0.5003
account,10239,device,201081,account_to_device,0.3564
account,10239,device,200221,account_to_device,0.1246
account,10240,device,200238,account_to_device,0.8229
account,10240,device,201824,account_to_device,0.526
account,10240,device,201889,account_to_device,0.7998
account,10240,device,202458,account_to_device,0.2975
account,10241,device,201428,account_to_device,0.9662
account,10241,device,200077,account_to_device,0.4343
account,10241,device,200917,account_to_device,0.6608
account,10241,device,200789,account_to_device,0.2132
account,10241,device,201219,account_to_device,0.2997
account,10241,device,200842,account_to_device,0.8023
account,10241,device,201338,account_to_device,0.8217
account,10241,device,201018,account_to_device,0.4395
account,10241,device,200003,account_to_device,0.4943
account,10241,device,201514,account_to_device,0.5805
account,10242,device,202493,account_to_device,0.7839
account,10242,device,201536,account_to_device,0.9243
account,10242,device,200412,account_to_device,0.6118
account,10242,device,200799,account_to_device,0.8094
account,10242,device,201163,account_to_device,0.6279
account,10242,device,200416,account_to_device,0.8178
account,10242,device,201880,account_to_device,0.4405
account,10242,device,200499,account_to_device,0.6279
account,10242,device,200048,account_to_device,0.4509
account,10242,device,200889,account_to_device,0.9492
account,10243,device,201933,account_to_device,0.9558
account,10243,device,200191,account_to_device,0.4171
account,10243,device,202406,account_to_device,0.6247
account,10243,device,201071,account_to_device,0.1005
account,10243,device,200674,account_to_device,0.9645
account,10244,device,200054,account_to_device,0.4395
account,10244,device,201309,account_to_device,0.9807
account,10244,device,200676,account_to_device,0.7291
account,10244,device,200456,account_to_device,0.9506
account,10244,device,202413,account_to_device,0.3662
account,10244,device,200408,account_to_device,0.183
account,10244,device,200615,account_to_device,0.4821
account,10244,device,201902,account_to_device,0.1212
account,10244,device,202151,account_to_device,0.4117
account,10245,device,200021,account_to_device,0.6426
account,10245,device,200690,account_to_device,0.6594
account,10245,device,200499,account_to_device,0.1092
account,10245,device,201749,account_to_device,0.3648
account,10245,device,200925,account_to_device,0.6145
account,10245,device,201348,account_to_device,0.8958
account,10245,device,201186,account_to_device,0.3805
account,10246,device,202032,account_to_device,0.2271
account,10246,device,201472,account_to_device,0.3208
account,10246,device,201396,account_to_device,0.3321
account,10246,device,201467,account_to_device,0.4227
account,10246,device,200952,account_to_device,0.8059
account,10246,device,200656,account_to_device,0.4208
account,10246,device,202007,account_to_device,0.4145
account,10246,device,201385,account_to_device,0.3127
account,10246,device,201817,account_to_device,0.9665
account,10246,device,202334,account_to_device,0.3965
account,10247,device,200064,account_to_device,0.6616
account,10247,device,201008,account_to_device,0.3102
account,10247,device,201907,account_to_device,0.6656
account,10247,device,202070,account_to_device,0.1807
account,10247,device,200726,account_to_device,0.9639
account,10247,device,201669,account_to_device,0.3726
account,10247,device,201164,account_to_device,0.3331
account,10248,device,202135,account_to_device,0.4079
account,10248,device,201315,account_to_device,0.2746
account,10248,device,202060,account_to_device,0.3821
account,10248,device,201046,account_to_device,0.7644
account,10248,device,201841,account_to_device,0.17
account,10248,device,201919,account_to_device,0.2806
account,10248,device,201585,account_to_device,0.6854
account,10249,device,202119,account_to_device,0.3491
account,10249,device,200080,account_to_device,0.4389
account,10249,device,202192,account_to_device,0.2831
account,10249,device,201463,account_to_device,0.6777
account,10249,device,201681,account_to_device,0.4409
account,10249,device,201792,account_to_device,0.9924
account,10249,device,200589,account_to_device,0.9923
account,10249,device,201341,account_to_device,0.2965
account,10249,device,200996,account_to_device,0.3655
account,10249,device,201552,account_to_device,0.4175
account,10250,device,200250,account_to_device,0.1769
account,10250,device,202027,account_to_device,0.3798
account,10250,device,201775,account_to_device,0.2305
account,10250,device,200810,account_to_device,0.771
account,10250,device,200941,account_to_device,0.1873
account,10250,device,200224,account_to_device,0.4958
account,10250,device,201868,account_to_device,0.3745
account,10250,device,200757,account_to_device,0.4111
account,10250,device,201973,account_to_device,0.1951
account,10250,device,202414,account_to_device,0.8204
account,10250,device,200960,account_to_device,0.3284
account,10250,device,202127,account_to_device,0.6883
account,10250,device,201768,account_to_device,0.8079
account,10251,device,201122,account_to_device,0.3547
account,10251,device,202387,account_to_device,0.7414
account,10251,device,200348,account_to_device,0.769
account,10251,device,201139,account_to_device,0.3058
account,10251,device,202279,account_to_device,0.7318
account,10251,device,200144,account_to_device,0.5585
account,10252,device,200944,account_to_device,0.8276
account,10252,device,201125,account_to_device,0.8532
account,10252,device,200341,account_to_device,0.453
account,10252,device,202016,account_to_device,0.8388
account,10252,device,201076,account_to_device,0.2841
account,10252,device,202361,account_to_device,0.3294
account,10252,device,201875,account_to_device,0.3407
account,10252,device,200952,account_to_device,0.7103
account,10253,device,201040,account_to_device,0.9314
account,10253,device,201059,account_to_device,0.3427
account,10253,device,200459,account_to_device,0.8637
account,10253,device,201638,account_to_device,0.6914
account,10253,device,201395,account_to_device,0.177
account,10253,device,202295,account_to_device,0.1917
account,10253,device,201036,account_to_device,0.8137
account,10253,device,201633,account_to_device,0.528
account,10253,device,200693,account_to_device,0.8637
account,10253,device,201983,account_to_device,0.8963
account,10253,device,200626,account_to_device,0.9762
account,10254,device,201392,account_to_device,0.4838
account,10254,device,201339,account_to_device,0.8127
account,10254,device,202467,account_to_device,0.5523
account,10254,device,201426,account_to_device,0.755
account,10254,device,201822,account_to_device,0.5907
account,10254,device,200475,account_to_device,0.1805
account,10254,device,200398,account_to_device,0.5071
account,10254,device,202154,account_to_device,0.9318
account,10255,device,202224,account_to_device,0.1617
account,10255,device,202236,account_to_device,0.1054
account,10255,device,202169,account_to_device,0.559
account,10255,device,201398,account_to_device,0.7297
account,10255,device,201903,account_to_device,0.2567
account,10255,device,200117,account_to_device,0.7661
account,10255,device,201411,account_to_device,0.3512
account,10255,device,201339,account_to_device,0.9341
account,10255,device,200624,account_to_device,0.2816
account,10255,device,201633,account_to_device,0.4817
account,10256,device,201750,account_to_device,0.4263
account,10256,device,201654,account_to_device,0.8604
account,10256,device,201106,account_to_device,0.4411
account,10256,device,201623,account_to_device,0.1744
account,10256,device,201001,account_to_device,0.2815
account,10256,device,201127,account_to_device,0.9216
account,10257,device,201864,account_to_device,0.5252
account,10257,device,201194,account_to_device,0.4425
account,10257,device,200242,account_to_device,0.5734
account,10257,device,202340,account_to_device,0.7023
account,10257,device,200913,account_to_device,0.7159
account,10257,device,201484,account_to_device,0.5711
account,10257,device,201198,account_to_device,0.6876
account,10258,device,201382,account_to_device,0.9244
account,10258,device,202182,account_to_device,0.7594
account,10258,device,200987,account_to_device,0.3096
account,10258,device,200661,account_to_device,0.2244
account,10258,device,202355,account_to_device,0.1311
account,10258,device,200165,account_to_device,0.3651
account,10258,device,201150,account_to_device,0.4203
account,10258,device,201175,account_to_device,0.448
account,10258,device,200796,account_to_device,0.2849
account,10258,device,202358,account_to_device,0.255
account,10258,device,202472,account_to_device,0.3587
account,10258,device,202423,account_to_device,0.8419
account,10259,device,201296,account_to_device,0.571
account,10259,device,201646,account_to_device,0.4645
account,10259,device,200682,account_to_device,0.9109
account,10259,device,202282,account_to_device,0.7138
account,10259,device,201054,account_to_device,0.9762
account,10259,device,200695,account_to_device,0.6653
account,10259,device,200223,account_to_device,0.4149
account,10259,device,201768,account_to_device,0.6756
account,10259,device,200588,account_to_device,0.2065
account,10259,device,201720,account_to_device,0.9426
account,10259,device,201283,account_to_device,0.6649
account,10260,device,201031,account_to_device,0.3947
account,10260,device,200812,account_to_device,0.5855
account,10260,device,200358,account_to_device,0.2537
account,10260,device,201476,account_to_device,0.8064
account,10260,device,200606,account_to_device,0.624
account,10261,device,200634,account_to_device,0.447
account,10261,device,202494,account_to_device,0.9681
account,10261,device,201271,account_to_device,0.8708
account,10261,device,200132,account_to_device,0.4657
account,10261,device,201969,account_to_device,0.4915
account,10261,device,202411,account_to_device,0.5767
account,10261,device,200555,account_to_device,0.8232
account,10262,device,200108,account_to_device,0.5008
account,10262,device,202369,account_to_device,0.8526
account,10262,device,200351,account_to_device,0.4332
account,10262,device,201742,account_to_device,0.6741
account,10262,device,201396,account_to_device,0.4228
account,10262,device,200770,account_to_device,0.402
account,10262,device,202395,account_to_device,0.8091
account,10262,device,200915,account_to_device,0.7473
account,10262,device,201512,account_to_device,0.3108
account,10263,device,201828,account_to_device,0.564
account,10263,device,200272,account_to_device,0.5721
account,10263,device,201256,account_to_device,0.4965
account,10263,device,201818,account_to_device,0.233
account,10263,device,200594,account_to_device,0.9015
account,10263,device,200696,account_to_device,0.6884
account,10263,device,200498,account_to_device,0.7013
account,10263,device,201685,account_to_device,0.4226
account,10264,device,201335,account_to_device,0.9081
account,10264,device,202174,account_to_device,0.8428
account,10264,device,202229,account_to_device,0.2265
account,10264,device,202194,account_to_device,0.9886
account,10264,device,200025,account_to_device,0.4892
account,10264,device,202426,account_to_device,0.8406
account,10264,device,200327,account_to_device,0.9326
account,10264,device,200985,account_to_device,0.7821
account,10265,device,200414,account_to_device,0.1868
account,10265,device,201167,account_to_device,0.8607
account,10265,device,202429,account_to_device,0.797
account,10265,device,201966,account_to_device,0.8593
account,10265,device,200968,account_to_device,0.7604
account,10265,device,200939,account_to_device,0.5983
account,10266,device,201973,account_to_device,0.8688
account,10266,device,201984,account_to_device,0.6305
account,10266,device,201856,account_to_device,0.9276
account,10266,device,200243,account_to_device,0.7233
account,10266,device,200254,account_to_device,0.812
account,10266,device,201068,account_to_device,0.176
account,10266,device,200357,account_to_device,0.4326
account,10267,device,202101,account_to_device,0.6172
account,10267,device,200955,account_to_device,0.4087
account,10267,device,201874,account_to_device,0.7701
account,10267,device,202258,account_to_device,0.2227
account,10267,device,201017,account_to_device,0.2367
account,10267,device,201206,account_to_device,0.4365
account,10267,device,200468,account_to_device,0.552
account,10267,device,201441,account_to_device,0.7704
account,10267,device,200578,account_to_device,0.2321
account,10268,device,201927,account_to_device,0.4019
account,10268,device,201647,account_to_device,0.4707
account,10269,device,201074,account_to_device,0.8985
account,10269,device,201580,account_to_device,0.243
account,10269,device,202279,account_to_device,0.9994
account,10269,device,201327,account_to_device,0.603
account,10269,device,200709,account_to_device,0.9829
account,10269,device,200062,account_to_device,0.1973
account,10269,device,201540,account_to_device,0.1914
account,10269,device,200807,account_to_device,0.736
account,10270,device,200084,account_to_device,0.6421
account,10270,device,201841,account_to_device,0.3849
account,10270,device,200029,account_to_device,0.3314
account,10270,device,202219,account_to_device,0.6029
account,10270,device,202146,account_to_device,0.2803
account,10270,device,202223,account_to_device,0.6798
account,10270,device,202159,account_to_device,0.1058
account,10270,device,201989,account_to_device,0.6984
account,10270,device,201163,account_to_device,0.8232
account,10271,device,202159,account_to_device,0.2351
account,10271,device,200947,account_to_device,0.2437
account,10271,device,201966,account_to_device,0.6675
account,10271,device,200431,account_to_device,0.8669
account,10271,device,200281,account_to_device,0.2834
account,10271,device,200508,account_to_device,0.3031
account,10271,device,201070,account_to_device,0.7813
account,10271,device,201414,account_to_device,0.9051
account,10271,device,200624,account_to_device,0.3575
account,10271,device,201439,account_to_device,0.1711
account,10271,device,200856,account_to_device,0.3011
account,10271,device,200043,account_to_device,0.6192
account,10272,device,200749,account_to_device,0.8583
account,10272,device,200462,account_to_device,0.7368
account,10272,device,201406,account_to_device,0.2651
account,10272,device,201337,account_to_device,0.1054
account,10272,device,201313,account_to_device,0.3159
account,10273,device,200243,account_to_device,0.1733
account,10273,device,200960,account_to_device,0.1936
account,10273,device,202429,account_to_device,0.3071
account,10273,device,201081,account_to_device,0.586
account,10273,device,200613,account_to_device,0.6628
account,10273,device,201212,account_to_device,0.3165
account,10274,device,200184,account_to_device,0.4099
account,10274,device,202246,account_to_device,0.1998
account,10274,device,201534,account_to_device,0.4749
account,10274,device,201997,account_to_device,0.2035
account,10274,device,201645,account_to_device,0.7097
account,10274,device,200985,account_to_device,0.8978
account,10274,device,202280,account_to_device,0.7389
account,10274,device,201111,account_to_device,0.6689
account,10275,device,200996,account_to_device,0.7031
account,10275,device,200335,account_to_device,0.5258
account,10276,device,200766,account_to_device,0.8193
account,10276,device,200112,account_to_device,0.4746
account,10277,device,200024,account_to_device,0.7435
account,10277,device,202272,account_to_device,0.9697
account,10277,device,200926,account_to_device,0.4183
account,10277,device,201181,account_to_device,0.4865
account,10277,device,202299,account_to_device,0.3326
account,10277,device,200752,account_to_device,0.3577
account,10278,device,200648,account_to_device,0.4245
account,10278,device,202482,account_to_device,0.5297
account,10278,device,201534,account_to_device,0.6894
account,10278,device,201528,account_to_device,0.4768
account,10278,device,200067,account_to_device,0.5888
account,10278,device,200171,account_to_device,0.7915
account,10278,device,201568,account_to_device,0.9638
account,10278,device,201556,account_to_device,0.434
account,10278,device,200494,account_to_device,0.2646
account,10278,device,201217,account_to_device,0.4394
account,10279,device,201229,account_to_device,0.7618
account,10279,device,201592,account_to_device,0.8778
account,10279,device,200271,account_to_device,0.5048
account,10279,device,202353,account_to_device,0.7701
account,10279,device,201506,account_to_device,0.534
account,10279,device,200871,account_to_device,0.5621
account,10279,device,201185,account_to_device,0.9713
account,10279,device,200887,account_to_device,0.4511
account,10280,device,201415,account_to_device,0.3816
account,10280,device,201904,account_to_device,0.1889
account,10280,device,200943,account_to_device,0.3222
account,10280,device,200277,account_to_device,0.6296
account,10280,device,201910,account_to_device,0.8482
account,10280,device,200425,account_to_device,0.3003
account,10281,device,201713,account_to_device,0.8693
account,10281,device,201105,account_to_device,0.6555
account,10281,device,201570,account_to_device,0.7729
account,10281,device,201522,account_to_device,0.756
account,10281,device,200892,account_to_device,0.1416
account,10281,device,201922,account_to_device,0.4356
account,10281,device,201921,account_to_device,0.1204
account,10281,device,200479,account_to_device,0.5691
account,10281,device,200258,account_to_device,0.9484
account,10281,device,201414,account_to_device,0.4233
account,10281,device,201047,account_to_device,0.2317
account,10281,device,200888,account_to_device,0.6351
account,10281,device,200366,account_to_device,0.422
account,10282,device,201659,account_to_device,0.8568
account,10282,device,200744,account_to_device,0.843
account,10282,device,200630,account_to_device,0.6704
account,10282,device,200740,account_to_device,0.9605
account,10282,device,200751,account_to_device,0.7918
account,10282,device,201094,account_to_device,0.7487
account,10283,device,200466,account_to_device,0.6081
account,10283,device,201654,account_to_device,0.5454
account,10283,device,201590,account_to_device,0.4425
account,10284,device,202196,account_to_device,0.8669
account,10284,device,201117,account_to_device,0.1346
account,10284,device,200625,account_to_device,0.5862
account,10284,device,200762,account_to_device,0.1355
account,10284,device,201533,account_to_device,0.3545
account,10284,device,201503,account_to_device,0.9546
account,10284,device,201915,account_to_device,0.9048
account,10284,device,200176,account_to_device,0.4306
account,10284,device,200956,account_to_device,0.1113
account,10284,device,202357,account_to_device,0.9758
account,10285,device,200200,account_to_device,0.2116
account,10285,device,200612,account_to_device,0.8945
account,10285,device,201669,account_to_device,0.8192
account,10285,device,200692,account_to_device,0.1054
account,10285,device,201491,account_to_device,0.2948
account,10285,device,201422,account_to_device,0.286
account,10285,device,201025,account_to_device,0.5118
account,10286,device,200574,account_to_device,0.5609
account,10286,device,200604,account_to_device,0.5489
account,10286,device,200508,account_to_device,0.3064
account,10286,device,200034,account_to_device,0.6003
account,10286,device,201252,account_to_device,0.4692
account,10286,device,201206,account_to_device,0.9005
account,10286,device,200646,account_to_device,0.8756
account,10286,device,201922,account_to_device,0.4845
account,10287,device,200660,account_to_device,0.4052
account,10287,device,202003,account_to_device,0.3541
account,10287,device,201739,account_to_device,0.9946
account,10287,device,200930,account_to_device,0.6942
account,10287,device,202248,account_to_device,0.2161
account,10287,device,200913,account_to_device,0.9417
account,10287,device,201399,account_to_device,0.8051
account,10287,device,200646,account_to_device,0.3824
account,10287,device,202185,account_to_device,0.1334
account,10287,device,200533,account_to_device,0.6149
account,10288,device,202060,account_to_device,0.7277
account,10288,device,200322,account_to_device,0.2167
account,10288,device,202404,account_to_device,0.938
account,10288,device,200149,account_to_device,0.1822
account,10288,device,200547,account_to_device,0.1247
account,10288,device,201529,account_to_device,0.965
account,10288,device,201931,account_to_device,0.6541
account,10288,device,200915,account_to_device,0.9698
account,10289,device,200374,account_to_device,0.886
account,10289,device,200317,account_to_device,0.6355
account,10289,device,201798,account_to_device,0.9025
account,10289,device,200677,account_to_device,0.3883
account,10289,device,200293,account_to_device,0.1013
account,10289,device,200548,account_to_device,0.3312
account,10290,device,200496,account_to_device,0.4759
account,10290,device,200608,account_to_device,0.3331
account,10290,device,201118,account_to_device,0.9285
account,10290,device,201578,account_to_device,0.8014
account,10290,device,202431,account_to_device,0.6213
account,10290,device,201355,account_to_device,0.4007
account,10290,device,201716,account_to_device,0.235
account,10290,device,201190,account_to_device,0.5936
account,10290,device,202019,account_to_device,0.6834
account,10290,device,200895,account_to_device,0.3028
account,10291,device,200882,account_to_device,0.3005
account,10291,device,200526,account_to_device,0.1487
account,10291,device,200716,account_to_device,0.8468
account,10291,device,202277,account_to_device,0.2234
account,10292,device,200763,account_to_device,0.6532
account,10292,device,202326,account_to_device,0.2425
account,10292,device,200033,account_to_device,0.1881
account,10292,device,200695,account_to_device,0.2927
account,10292,device,200582,account_to_device,0.6995
account,10292,device,200847,account_to_device,0.4239
account,10292,device,200684,account_to_device,0.6122
account,10292,device,200575,account_to_device,0.8868
account,10292,device,201857,account_to_device,0.6862
account,10292,device,202255,account_to_device,0.2535
account,10293,device,202210,account_to_device,0.6213
account,10293,device,200776,account_to_device,0.937
account,10293,device,202179,account_to_device,0.6186
account,10293,device,202065,account_to_device,0.75
account,10294,device,201942,account_to_device,0.6264
account,10294,device,201375,account_to_device,0.748
account,10294,device,200734,account_to_device,0.7905
account,10294,device,202289,account_to_device,0.3854
account,10294,device,200822,account_to_device,0.9441
account,10294,device,200669,account_to_device,0.6376
account,10294,device,200286,account_to_device,0.6266
account,10294,device,200384,account_to_device,0.5238
account,10294,device,201572,account_to_device,0.4901
account,10295,device,201965,account_to_device,0.3774
account,10295,device,200470,account_to_device,0.1927
account,10295,device,200833,account_to_device,0.4412
account,10295,device,200444,account_to_device,0.6869
account,10295,device,201494,account_to_device,0.2775
account,10295,device,201035,account_to_device,0.4159
account,10296,device,201657,account_to_device,0.684
account,10296,device,202483,account_to_device,0.2642
account,10296,device,201110,account_to_device,0.1612
account,10296,device,200604,account_to_device,0.2127
account,10297,device,201596,account_to_device,0.4263
account,10297,device,202183,account_to_device,0.8771
account,10297,device,201881,account_to_device,0.2374
account,10297,device,200192,account_to_device,0.8805
account,10297,device,202299,account_to_device,0.2587
account,10298,device,201141,account_to_device,0.4318
account,10298,device,200815,account_to_device,0.6971
account,10298,device,201307,account_to_device,0.928
account,10298,device,201789,account_to_device,0.7565
account,10298,device,200627,account_to_device,0.8927
account,10298,device,200892,account_to_device,0.4204
account,10298,device,200172,account_to_device,0.3773
account,10298,device,202447,account_to_device,0.9562
account,10298,device,201383,account_to_device,0.2138
account,10298,device,200117,account_to_device,0.4405
account,10299,device,201711,account_to_device,0.3246
account,10299,device,200344,account_to_device,0.5398
account,10299,device,201578,account_to_device,0.1896
account,10299,device,200124,account_to_device,0.2845
account,10299,device,200339,account_to_device,0.9019
account,10299,device,201123,account_to_device,0.3108
account,10299,device,202082,account_to_device,0.7651
account,10299,device,200234,account_to_device,0.6337
account,10299,device,200850,account_to_device,0.8125
account,10300,device,200112,account_to_device,0.9686
account,10300,device,201701,account_to_device,0.6377
account,10300,device,200138,account_to_device,0.8278
account,10300,device,200553,account_to_device,0.4409
account,10300,device,201097,account_to_device,0.1567
account,10300,device,200244,account_to_device,0.5943
account,10300,device,200347,account_to_device,0.5819
account,10300,device,200904,account_to_device,0.1831
account,10300,device,202152,account_to_device,0.5131
account,10301,device,200594,account_to_device,0.3346
account,10301,device,202094,account_to_device,0.7431
account,10301,device,200852,account_to_device,0.2339
account,10301,device,200636,account_to_device,0.6447
account,10301,device,202009,account_to_device,0.6025
account,10302,device,201352,account_to_device,0.4469
account,10302,device,200888,account_to_device,0.5602
account,10302,device,200741,account_to_device,0.8522
account,10302,device,201628,account_to_device,0.2218
account,10302,device,201827,account_to_device,0.2169
account,10303,device,201565,account_to_device,0.1177
account,10303,device,201005,account_to_device,0.7096
account,10303,device,202066,account_to_device,0.8075
account,10304,device,201563,account_to_device,0.4316
account,10304,device,202148,account_to_device,0.3058
account,10304,device,200397,account_to_device,0.8931
account,10304,device,202276,account_to_device,0.2139
account,10304,device,202036,account_to_device,0.1215
account,10305,device,201444,account_to_device,0.4823
account,10305,device,202075,account_to_device,0.8086
account,10305,device,202153,account_to_device,0.6398
account,10305,device,201268,account_to_device,0.5023
account,10306,device,201167,account_to_device,0.3031
account,10306,device,201467,account_to_device,0.2632
account,10306,device,200021,account_to_device,0.4701
account,10306,device,202109,account_to_device,0.7793
account,10306,device,201026,account_to_device,0.5873
account,10306,device,200276,account_to_device,0.2133
account,10306,device,200972,account_to_device,0.6208
account,10306,device,202207,account_to_device,0.1249
account,10306,device,200765,account_to_device,0.9144
account,10306,device,200795,account_to_device,0.2779
account,10307,device,201124,account_to_device,0.6679
account,10307,device,200419,account_to_device,0.9583
account,10307,device,201043,account_to_device,0.5954
account,10307,device,201763,account_to_device,0.6912
account,10307,device,201164,account_to_device,0.1933
account,10307,device,201287,account_to_device,0.9842
account,10308,device,200193,account_to_device,0.4667
account,10308,device,202479,account_to_device,0.9764
account,10308,device,200371,account_to_device,0.4126
account,10308,device,200189,account_to_device,0.1193
account,10308,device,201566,account_to_device,0.6669
account,10308,device,202121,account_to_device,0.7301
account,10308,device,202075,account_to_device,0.3221
account,10308,device,201401,account_to_device,0.7132
account,10308,device,201230,account_to_device,0.7511
account,10308,device,200054,account_to_device,0.9184
account,10308,device,202470,account_to_device,0.1914
account,10308,device,200130,account_to_device,0.8321
account,10309,device,202268,account_to_device,0.5542
account,10309,device,201459,account_to_device,0.8732
account,10309,device,200773,account_to_device,0.1411
account,10309,device,200669,account_to_device,0.8026
account,10309,device,202141,account_to_device,0.8111
account,10309,device,200259,account_to_device,0.3967
account,10309,device,200191,account_to_device,0.1363
account,10309,device,200815,account_to_device,0.3373
account,10309,device,201004,account_to_device,0.2019
account,10309,device,201691,account_to_device,0.9308
account,10309,device,201965,account_to_device,0.2919
account,10309,device,201353,account_to_device,0.4714
account,10310,device,201143,account_to_device,0.2829
account,10310,device,201513,account_to_device,0.7118
account,10310,device,201756,account_to_device,0.3509
account,10310,device,201794,account_to_device,0.3401
account,10310,device,201298,account_to_device,0.4577
account,10310,device,202434,account_to_device,0.131
account,10310,device,200643,account_to_device,0.8613
account,10310,device,200984,account_to_device,0.5624
account,10310,device,201955,account_to_device,0.4501
account,10310,device,202407,account_to_device,0.6322
account,10311,device,200487,account_to_device,0.5791
account,10311,device,201748,account_to_device,0.2068
account,10311,device,200641,account_to_device,0.758
account,10311,device,202493,account_to_device,0.3713
account,10311,device,201851,account_to_device,0.8239
account,10311,device,200374,account_to_device,0.5001
account,10311,device,201291,account_to_device,0.2937
account,10311,device,200530,account_to_device,0.7176
account,10311,device,200677,account_to_device,0.764
account,10312,device,201465,account_to_device,0.7625
account,10312,device,201216,account_to_device,0.4358
account,10312,device,201093,account_to_device,0.9278
account,10312,device,201904,account_to_device,0.4347
account,10313,device,201118,account_to_device,0.4045
account,10313,device,200843,account_to_device,0.4633
account,10313,device,202252,account_to_device,0.8724
account,10313,device,200432,account_to_device,0.9447
account,10313,device,201999,account_to_device,0.2881
account,10313,device,201650,account_to_device,0.4421
account,10313,device,200713,account_to_device,0.103
account,10313,device,201162,account_to_device,0.7734
account,10314,device,202149,account_to_device,0.2518
account,10314,device,201025,account_to_device,0.2662
account,10314,device,200123,account_to_device,0.6127
account,10314,device,201328,account_to_device,0.2857
account,10314,device,201473,account_to_device,0.8138
account,10315,device,201081,account_to_device,0.1826
account,10315,device,200048,account_to_device,0.15
account,10315,device,202293,account_to_device,0.7319
account,10315,device,200065,account_to_device,0.7205
account,10315,device,201435,account_to_device,0.3334
account,10315,device,200530,account_to_device,0.9543
account,10315,device,202197,account_to_device,0.2587
account,10315,device,200722,account_to_device,0.5742
account,10315,device,201644,account_to_device,0.4947
account,10315,device,200497,account_to_device,0.4
account,10316,device,201434,account_to_device,0.297
account,10316,device,200994,account_to_device,0.2137
account,10316,device,200884,account_to_device,0.1145
account,10316,device,202388,account_to_device,0.8191
account,10316,device,201140,account_to_device,0.2018
account,10316,device,202126,account_to_device,0.1787
account,10316,device,202025,account_to_device,0.8981
account,10317,device,200478,account_to_device,0.7931
account,10317,device,201855,account_to_device,0.971
account,10317,device,201299,account_to_device,0.7652
account,10317,device,202260,account_to_device,0.9952
